CustomerID,CustomerName,Age,Gender,City
C35266,Customer_39017,44,Male,Kathmandu
C19514,Customer_39018,41,Female,Biratnagar
C68834,Customer_39019,48,Male,Biratnagar
C32400,Customer_39020,47,Female,Kathmandu
C31149,Customer_39021,18,Female,Kathmandu
C63667,Customer_39022,18,Male,Lalitpur
C82129,Customer_39023,25,Male,Biratnagar
C25585,Customer_39024,59,Male,Pokhara
C04686,Customer_39025,51,Female,Biratnagar
C06394,Customer_39026,33,Male,Lalitpur
C17887,Customer_39027,44,Female,Lalitpur
C84930,Customer_39028,21,Female,Biratnagar
C66443,Customer_39029,36,Female,Kathmandu
C35320,Customer_39030,46,Female,Kathmandu
C40939,Customer_39031,58,Male,Lalitpur
C68459,Customer_39032,20,Female,Biratnagar
C36901,Customer_39033,28,Female,Pokhara
C58852,Customer_39034,25,Female,Kathmandu
C24161,Customer_39035,56,Male,Pokhara
C92033,Customer_39036,50,Female,Kathmandu
C33512,Customer_39037,25,Male,Biratnagar
C72945,Customer_39038,42,Male,Biratnagar
C44760,Customer_39039,41,Female,Kathmandu
C72185,Customer_39040,43,Female,Biratnagar
C65122,Customer_39041,43,Male,Biratnagar
C83297,Customer_39042,34,Female,Pokhara
C60605,Customer_39043,44,Female,Biratnagar
C34710,Customer_39044,46,Male,Lalitpur
C22045,Customer_39045,60,Male,Lalitpur
C45840,Customer_39046,56,Male,Lalitpur
C86294,Customer_39047,26,Male,Lalitpur
C27224,Customer_39048,31,Female,Lalitpur
C22208,Customer_39049,22,Male,Pokhara
C68162,Customer_39050,47,Male,Kathmandu
C16647,Customer_39051,45,Female,Kathmandu
C59036,Customer_39052,62,Male,Kathmandu
C88119,Customer_39053,54,Female,Lalitpur
C21828,Customer_39054,25,Male,Lalitpur
C89605,Customer_39055,32,Male,Biratnagar
C44938,Customer_39056,45,Female,Kathmandu
C00717,Customer_39057,53,Female,Biratnagar
C13610,Customer_39058,50,Male,Pokhara
C98704,Customer_39059,23,Male,Pokhara
C54660,Customer_39060,29,Male,Lalitpur
C02473,Customer_39061,24,Male,Biratnagar
C78787,Customer_39062,62,Male,Kathmandu
C87351,Customer_39063,45,Female,Kathmandu
C91939,Customer_39064,24,Male,Kathmandu
C81754,Customer_39065,58,Female,Biratnagar
C82139,Customer_39066,18,Male,Lalitpur
C66054,Customer_39067,41,Female,Kathmandu
C42887,Customer_39068,62,Male,Lalitpur
C93486,Customer_39069,36,Female,Kathmandu
C22515,Customer_39070,49,Male,Lalitpur
C16545,Customer_39071,47,Male,Biratnagar
C87558,Customer_39072,18,Female,Lalitpur
C26525,Customer_39073,49,Female,Kathmandu
C74275,Customer_39074,37,Male,Pokhara
C73903,Customer_39075,38,Female,Pokhara
C16233,Customer_39076,36,Female,Pokhara
C34713,Customer_39077,47,Male,Pokhara
C53360,Customer_39078,45,Female,Lalitpur
C32928,Customer_39079,49,Female,Pokhara
C93640,Customer_39080,47,Male,Biratnagar
C45391,Customer_39081,40,Female,Lalitpur
C44154,Customer_39082,44,Male,Biratnagar
C12666,Customer_39083,54,Male,Biratnagar
C82210,Customer_39084,43,Female,Lalitpur
C89354,Customer_39085,20,Female,Pokhara
C04156,Customer_39086,48,Female,Biratnagar
C69192,Customer_39087,19,Female,Kathmandu
C82647,Customer_39088,27,Female,Pokhara
C05820,Customer_39089,55,Male,Lalitpur
C71353,Customer_39090,36,Female,Pokhara
C47592,Customer_39091,48,Female,Lalitpur
C81385,Customer_39092,46,Male,Biratnagar
C12676,Customer_39093,42,Female,Kathmandu
C89400,Customer_39094,49,Female,Kathmandu
C70017,Customer_39095,34,Male,Kathmandu
C85411,Customer_39096,62,Female,Lalitpur
C45211,Customer_39097,40,Male,Kathmandu
C70586,Customer_39098,35,Female,Kathmandu
C23594,Customer_39099,28,Female,Pokhara
C78423,Customer_39100,37,Female,Pokhara
C25387,Customer_39101,30,Male,Biratnagar
C92223,Customer_39102,41,Male,Lalitpur
C56039,Customer_39103,60,Male,Biratnagar
C20713,Customer_39104,37,Female,Pokhara
C47575,Customer_39105,59,Male,Lalitpur
C52461,Customer_39106,45,Male,Kathmandu
C34207,Customer_39107,52,Female,Pokhara
C08872,Customer_39108,38,Female,Pokhara
C13891,Customer_39109,23,Male,Pokhara
C04841,Customer_39110,24,Female,Lalitpur
C81405,Customer_39111,46,Female,Biratnagar
C25790,Customer_39112,40,Male,Biratnagar
C07171,Customer_39113,22,Female,Biratnagar
C52782,Customer_39114,39,Female,Kathmandu
C28783,Customer_39115,26,Female,Biratnagar
C08165,Customer_39116,49,Male,Lalitpur
C48091,Customer_39117,27,Female,Lalitpur
C44597,Customer_39118,63,Female,Biratnagar
C55585,Customer_39119,60,Male,Pokhara
C93836,Customer_39120,45,Female,Lalitpur
C94001,Customer_39121,28,Female,Kathmandu
C61139,Customer_39122,24,Female,Lalitpur
C21229,Customer_39123,47,Male,Pokhara
C63717,Customer_39124,60,Female,Pokhara
C38203,Customer_39125,62,Male,Kathmandu
C86411,Customer_39126,55,Female,Lalitpur
C68862,Customer_39127,51,Female,Lalitpur
C89997,Customer_39128,63,Male,Biratnagar
C82259,Customer_39129,45,Male,Lalitpur
C94283,Customer_39130,49,Male,Lalitpur
C12114,Customer_39131,33,Male,Lalitpur
C01478,Customer_39132,56,Male,Biratnagar
C97274,Customer_39133,18,Female,Biratnagar
C09429,Customer_39134,51,Female,Lalitpur
C07889,Customer_39135,58,Female,Biratnagar
C43401,Customer_39136,40,Male,Kathmandu
C13310,Customer_39137,37,Male,Kathmandu
C02116,Customer_39138,35,Female,Lalitpur
C17365,Customer_39139,35,Male,Lalitpur
C15176,Customer_39140,59,Male,Lalitpur
C27215,Customer_39141,57,Male,Pokhara
C62648,Customer_39142,38,Male,Biratnagar
C92160,Customer_39143,25,Male,Pokhara
C51246,Customer_39144,51,Female,Biratnagar
C01821,Customer_39145,28,Female,Lalitpur
C44870,Customer_39146,60,Male,Pokhara
C21131,Customer_39147,60,Male,Biratnagar
C37216,Customer_39148,27,Female,Biratnagar
C67298,Customer_39149,25,Female,Lalitpur
C43182,Customer_39150,64,Female,Lalitpur
C46812,Customer_39151,25,Male,Lalitpur
C69551,Customer_39152,36,Male,Lalitpur
C35444,Customer_39153,18,Female,Lalitpur
C64592,Customer_39154,20,Female,Biratnagar
C03474,Customer_39155,61,Male,Biratnagar
C88221,Customer_39156,49,Female,Biratnagar
C22548,Customer_39157,33,Female,Lalitpur
C87328,Customer_39158,47,Female,Pokhara
C05848,Customer_39159,45,Male,Kathmandu
C49176,Customer_39160,45,Female,Lalitpur
C74512,Customer_39161,33,Female,Pokhara
C01089,Customer_39162,58,Male,Pokhara
C52304,Customer_39163,50,Male,Lalitpur
C37286,Customer_39164,42,Male,Biratnagar
C15755,Customer_39165,35,Male,Pokhara
C31247,Customer_39166,43,Male,Lalitpur
C81837,Customer_39167,23,Female,Biratnagar
C47447,Customer_39168,55,Female,Pokhara
C53834,Customer_39169,61,Male,Biratnagar
C31077,Customer_39170,20,Male,Biratnagar
C22291,Customer_39171,60,Female,Pokhara
C12567,Customer_39172,23,Female,Lalitpur
C09480,Customer_39173,31,Male,Kathmandu
C87814,Customer_39174,35,Male,Lalitpur
C99095,Customer_39175,33,Female,Kathmandu
C32023,Customer_39176,41,Male,Pokhara
C74366,Customer_39177,30,Male,Kathmandu
C27223,Customer_39178,18,Male,Lalitpur
C16240,Customer_39179,55,Male,Biratnagar
C81488,Customer_39180,31,Female,Lalitpur
C46432,Customer_39181,34,Female,Pokhara
C13482,Customer_39182,30,Male,Biratnagar
C93652,Customer_39183,30,Male,Kathmandu
C71598,Customer_39184,26,Male,Lalitpur
C89161,Customer_39185,23,Female,Pokhara
C02623,Customer_39186,23,Female,Kathmandu
C67773,Customer_39187,47,Male,Pokhara
C56742,Customer_39188,54,Male,Lalitpur
C53463,Customer_39189,63,Male,Pokhara
C30248,Customer_39190,31,Male,Biratnagar
C83326,Customer_39191,21,Female,Pokhara
C00976,Customer_39192,51,Female,Lalitpur
C66548,Customer_39193,19,Male,Lalitpur
C08556,Customer_39194,34,Male,Biratnagar
C46518,Customer_39195,59,Female,Pokhara
C78691,Customer_39196,31,Male,Biratnagar
C86273,Customer_39197,34,Male,Kathmandu
C81502,Customer_39198,47,Female,Kathmandu
C17111,Customer_39199,60,Female,Lalitpur
C59465,Customer_39200,46,Female,Pokhara
C61701,Customer_39201,24,Female,Lalitpur
C51692,Customer_39202,26,Male,Kathmandu
C52757,Customer_39203,63,Female,Lalitpur
C97751,Customer_39204,40,Male,Pokhara
C90504,Customer_39205,53,Female,Lalitpur
C98366,Customer_39206,31,Male,Kathmandu
C08095,Customer_39207,37,Male,Pokhara
C29270,Customer_39208,34,Female,Kathmandu
C90861,Customer_39209,49,Female,Pokhara
C48027,Customer_39210,42,Female,Kathmandu
C92477,Customer_39211,47,Female,Kathmandu
C89064,Customer_39212,44,Female,Pokhara
C36573,Customer_39213,44,Male,Biratnagar
C69720,Customer_39214,63,Female,Lalitpur
C60348,Customer_39215,48,Female,Pokhara
C11646,Customer_39216,62,Male,Biratnagar
C84453,Customer_39217,43,Female,Kathmandu
C61712,Customer_39218,31,Male,Pokhara
C93744,Customer_39219,38,Male,Pokhara
C18723,Customer_39220,45,Female,Lalitpur
C23100,Customer_39221,32,Male,Biratnagar
C81866,Customer_39222,47,Female,Biratnagar
C18252,Customer_39223,42,Female,Kathmandu
C17279,Customer_39224,28,Male,Biratnagar
C07867,Customer_39225,61,Female,Biratnagar
C44570,Customer_39226,28,Female,Pokhara
C00706,Customer_39227,45,Female,Lalitpur
C44945,Customer_39228,22,Male,Lalitpur
C90667,Customer_39229,45,Female,Kathmandu
C46310,Customer_39230,25,Male,Biratnagar
C86713,Customer_39231,43,Female,Kathmandu
C92771,Customer_39232,23,Male,Lalitpur
C96235,Customer_39233,49,Female,Biratnagar
C33227,Customer_39234,49,Male,Kathmandu
C72914,Customer_39235,29,Male,Biratnagar
C50522,Customer_39236,23,Female,Kathmandu
C06585,Customer_39237,30,Male,Kathmandu
C65646,Customer_39238,56,Female,Lalitpur
C07801,Customer_39239,57,Female,Pokhara
C30620,Customer_39240,61,Female,Pokhara
C25128,Customer_39241,51,Female,Kathmandu
C47620,Customer_39242,40,Female,Lalitpur
C47794,Customer_39243,58,Female,Kathmandu
C58306,Customer_39244,62,Male,Pokhara
C80620,Customer_39245,34,Female,Biratnagar
C25530,Customer_39246,62,Female,Lalitpur
C50477,Customer_39247,18,Female,Pokhara
C78469,Customer_39248,24,Male,Pokhara
C86928,Customer_39249,30,Female,Pokhara
C29841,Customer_39250,31,Male,Lalitpur
C58858,Customer_39251,34,Female,Lalitpur
C64014,Customer_39252,47,Male,Pokhara
C30174,Customer_39253,64,Female,Lalitpur
C04959,Customer_39254,51,Male,Kathmandu
C45641,Customer_39255,44,Male,Lalitpur
C99417,Customer_39256,42,Male,Lalitpur
C09824,Customer_39257,61,Male,Pokhara
C45539,Customer_39258,52,Female,Biratnagar
C64091,Customer_39259,26,Male,Biratnagar
C93268,Customer_39260,23,Female,Biratnagar
C06317,Customer_39261,43,Female,Biratnagar
C48656,Customer_39262,55,Male,Biratnagar
C16572,Customer_39263,56,Female,Kathmandu
C55304,Customer_39264,44,Male,Kathmandu
C91415,Customer_39265,57,Male,Lalitpur
C91366,Customer_39266,48,Female,Biratnagar
C84182,Customer_39267,20,Female,Biratnagar
C72448,Customer_39268,41,Female,Kathmandu
C98487,Customer_39269,32,Male,Lalitpur
C52187,Customer_39270,23,Female,Pokhara
C11757,Customer_39271,28,Male,Kathmandu
C40909,Customer_39272,47,Male,Kathmandu
C76561,Customer_39273,52,Male,Biratnagar
C72278,Customer_39274,55,Female,Biratnagar
C49275,Customer_39275,60,Female,Kathmandu
C74819,Customer_39276,57,Female,Kathmandu
C04424,Customer_39277,46,Female,Kathmandu
C11775,Customer_39278,40,Female,Biratnagar
C73721,Customer_39279,59,Male,Pokhara
C41322,Customer_39280,59,Male,Lalitpur
C31652,Customer_39281,20,Female,Lalitpur
C05383,Customer_39282,43,Male,Biratnagar
C04874,Customer_39283,31,Male,Pokhara
C61079,Customer_39284,36,Male,Pokhara
C83994,Customer_39285,38,Female,Pokhara
C43105,Customer_39286,38,Female,Lalitpur
C06246,Customer_39287,26,Male,Pokhara
C08738,Customer_39288,30,Male,Kathmandu
C35105,Customer_39289,58,Male,Lalitpur
C00058,Customer_39290,61,Male,Pokhara
C96254,Customer_39291,63,Female,Kathmandu
C97159,Customer_39292,54,Female,Lalitpur
C31959,Customer_39293,55,Male,Kathmandu
C03948,Customer_39294,62,Male,Pokhara
C40885,Customer_39295,62,Female,Biratnagar
C83888,Customer_39296,41,Female,Pokhara
C86462,Customer_39297,55,Female,Kathmandu
C23592,Customer_39298,63,Male,Biratnagar
C37042,Customer_39299,28,Male,Pokhara
C34780,Customer_39300,46,Female,Kathmandu
C16610,Customer_39301,62,Female,Pokhara
C93318,Customer_39302,61,Female,Lalitpur
C95464,Customer_39303,55,Male,Pokhara
C45633,Customer_39304,58,Male,Lalitpur
C88253,Customer_39305,34,Female,Biratnagar
C49540,Customer_39306,43,Female,Biratnagar
C39331,Customer_39307,43,Male,Biratnagar
C89255,Customer_39308,29,Male,Lalitpur
C88564,Customer_39309,35,Male,Kathmandu
C77752,Customer_39310,26,Male,Pokhara
C94883,Customer_39311,20,Male,Kathmandu
C54228,Customer_39312,27,Female,Biratnagar
C50950,Customer_39313,60,Male,Biratnagar
C45379,Customer_39314,19,Female,Biratnagar
C63817,Customer_39315,25,Male,Pokhara
C40886,Customer_39316,60,Female,Lalitpur
C91117,Customer_39317,35,Female,Biratnagar
C02714,Customer_39318,56,Female,Pokhara
C00262,Customer_39319,48,Male,Kathmandu
C69492,Customer_39320,31,Female,Kathmandu
C16586,Customer_39321,56,Female,Lalitpur
C68848,Customer_39322,50,Female,Biratnagar
C55706,Customer_39323,46,Male,Biratnagar
C10897,Customer_39324,61,Male,Biratnagar
C77907,Customer_39325,50,Male,Lalitpur
C83387,Customer_39326,52,Female,Biratnagar
C09970,Customer_39327,19,Female,Kathmandu
C14745,Customer_39328,52,Female,Lalitpur
C26577,Customer_39329,49,Female,Lalitpur
C22398,Customer_39330,53,Male,Biratnagar
C31273,Customer_39331,63,Female,Kathmandu
C40808,Customer_39332,40,Female,Kathmandu
C17565,Customer_39333,22,Female,Kathmandu
C92063,Customer_39334,64,Female,Biratnagar
C00193,Customer_39335,33,Male,Kathmandu
C88020,Customer_39336,57,Male,Kathmandu
C44093,Customer_39337,41,Male,Biratnagar
C96275,Customer_39338,57,Male,Lalitpur
C83294,Customer_39339,45,Female,Biratnagar
C40732,Customer_39340,42,Male,Biratnagar
C20624,Customer_39341,24,Male,Pokhara
C35310,Customer_39342,55,Male,Pokhara
C77313,Customer_39343,24,Male,Pokhara
C03822,Customer_39344,39,Female,Lalitpur
C26274,Customer_39345,39,Female,Kathmandu
C23464,Customer_39346,44,Female,Biratnagar
C90859,Customer_39347,50,Female,Biratnagar
C14268,Customer_39348,62,Male,Lalitpur
C58355,Customer_39349,49,Male,Biratnagar
C05128,Customer_39350,56,Female,Kathmandu
C83459,Customer_39351,49,Male,Lalitpur
C45121,Customer_39352,18,Female,Lalitpur
C71649,Customer_39353,27,Male,Lalitpur
C63989,Customer_39354,62,Female,Pokhara
C76365,Customer_39355,21,Female,Lalitpur
C95807,Customer_39356,46,Female,Lalitpur
C12642,Customer_39357,24,Male,Lalitpur
C32868,Customer_39358,55,Female,Lalitpur
C07008,Customer_39359,23,Female,Lalitpur
C42393,Customer_39360,28,Female,Lalitpur
C56366,Customer_39361,26,Female,Kathmandu
C29719,Customer_39362,47,Male,Lalitpur
C06150,Customer_39363,39,Male,Kathmandu
C33110,Customer_39364,56,Male,Kathmandu
C69423,Customer_39365,26,Female,Lalitpur
C01599,Customer_39366,55,Female,Biratnagar
C80183,Customer_39367,63,Female,Biratnagar
C53309,Customer_39368,50,Female,Biratnagar
C30934,Customer_39369,43,Female,Biratnagar
C15137,Customer_39370,33,Male,Lalitpur
C37395,Customer_39371,26,Male,Pokhara
C65805,Customer_39372,40,Female,Biratnagar
C22996,Customer_39373,32,Female,Biratnagar
C37586,Customer_39374,36,Female,Pokhara
C05451,Customer_39375,59,Female,Kathmandu
C60981,Customer_39376,33,Female,Pokhara
C22189,Customer_39377,42,Female,Pokhara
C21849,Customer_39378,52,Male,Biratnagar
C97013,Customer_39379,30,Female,Pokhara
C74617,Customer_39380,63,Male,Pokhara
C59853,Customer_39381,24,Male,Pokhara
C57368,Customer_39382,51,Female,Biratnagar
C78420,Customer_39383,31,Male,Pokhara
C71659,Customer_39384,40,Female,Lalitpur
C27134,Customer_39385,40,Female,Biratnagar
C48194,Customer_39386,34,Female,Biratnagar
C56532,Customer_39387,30,Female,Pokhara
C72328,Customer_39388,44,Male,Biratnagar
C87347,Customer_39389,19,Female,Kathmandu
C90176,Customer_39390,54,Male,Pokhara
C75738,Customer_39391,47,Male,Biratnagar
C28183,Customer_39392,21,Female,Pokhara
C04585,Customer_39393,47,Female,Pokhara
C93356,Customer_39394,20,Female,Pokhara
C24792,Customer_39395,31,Male,Kathmandu
C83229,Customer_39396,28,Female,Biratnagar
C80019,Customer_39397,57,Female,Lalitpur
C12320,Customer_39398,40,Female,Kathmandu
C55005,Customer_39399,58,Male,Kathmandu
C36959,Customer_39400,49,Male,Lalitpur
C31906,Customer_39401,20,Female,Kathmandu
C89677,Customer_39402,59,Female,Kathmandu
C72548,Customer_39403,18,Female,Pokhara
C68664,Customer_39404,26,Female,Lalitpur
C28982,Customer_39405,26,Male,Lalitpur
C43082,Customer_39406,29,Male,Biratnagar
C31503,Customer_39407,18,Female,Kathmandu
C59552,Customer_39408,33,Male,Biratnagar
C30998,Customer_39409,47,Male,Lalitpur
C79731,Customer_39410,25,Female,Lalitpur
C46567,Customer_39411,63,Male,Lalitpur
C01545,Customer_39412,63,Female,Lalitpur
C12855,Customer_39413,27,Male,Lalitpur
C65938,Customer_39414,50,Female,Pokhara
C12846,Customer_39415,55,Male,Kathmandu
C98989,Customer_39416,58,Female,Lalitpur
C46651,Customer_39417,39,Male,Biratnagar
C75743,Customer_39418,33,Male,Kathmandu
C72730,Customer_39419,36,Male,Lalitpur
C80189,Customer_39420,28,Female,Lalitpur
C93240,Customer_39421,28,Male,Lalitpur
C70133,Customer_39422,31,Male,Pokhara
C97864,Customer_39423,56,Male,Lalitpur
C49348,Customer_39424,43,Male,Pokhara
C46951,Customer_39425,61,Male,Pokhara
C31974,Customer_39426,37,Male,Pokhara
C60410,Customer_39427,37,Male,Lalitpur
C50560,Customer_39428,22,Female,Kathmandu
C62554,Customer_39429,18,Male,Biratnagar
C02574,Customer_39430,28,Male,Biratnagar
C26607,Customer_39431,64,Female,Kathmandu
C15487,Customer_39432,27,Female,Pokhara
C58788,Customer_39433,64,Female,Biratnagar
C58525,Customer_39434,45,Female,Biratnagar
C47904,Customer_39435,62,Female,Biratnagar
C98740,Customer_39436,64,Female,Pokhara
C52495,Customer_39437,51,Female,Kathmandu
C65492,Customer_39438,30,Female,Biratnagar
C84577,Customer_39439,61,Male,Kathmandu
C83672,Customer_39440,42,Female,Pokhara
C72845,Customer_39441,40,Male,Lalitpur
C61097,Customer_39442,53,Female,Biratnagar
C63245,Customer_39443,29,Male,Biratnagar
C97139,Customer_39444,64,Male,Kathmandu
C43103,Customer_39445,62,Female,Pokhara
C79464,Customer_39446,19,Female,Kathmandu
C82237,Customer_39447,37,Female,Lalitpur
C75005,Customer_39448,33,Female,Lalitpur
C05702,Customer_39449,31,Female,Kathmandu
C26484,Customer_39450,19,Female,Kathmandu
C11716,Customer_39451,33,Male,Lalitpur
C73945,Customer_39452,21,Male,Lalitpur
C76865,Customer_39453,60,Male,Pokhara
C46766,Customer_39454,30,Male,Kathmandu
C85652,Customer_39455,55,Female,Kathmandu
C61926,Customer_39456,18,Female,Pokhara
C17350,Customer_39457,26,Female,Kathmandu
C05531,Customer_39458,38,Male,Pokhara
C22974,Customer_39459,35,Female,Lalitpur
C91420,Customer_39460,60,Female,Biratnagar
C71467,Customer_39461,49,Male,Biratnagar
C04033,Customer_39462,63,Female,Lalitpur
C94177,Customer_39463,51,Female,Lalitpur
C44367,Customer_39464,37,Female,Biratnagar
C03406,Customer_39465,60,Male,Pokhara
C86630,Customer_39466,19,Male,Pokhara
C33015,Customer_39467,21,Female,Biratnagar
C89368,Customer_39468,62,Male,Lalitpur
C62592,Customer_39469,55,Female,Pokhara
C13254,Customer_39470,24,Male,Pokhara
C06701,Customer_39471,39,Male,Lalitpur
C15114,Customer_39472,37,Male,Lalitpur
C21301,Customer_39473,52,Female,Biratnagar
C32832,Customer_39474,21,Male,Pokhara
C74148,Customer_39475,37,Male,Biratnagar
C44571,Customer_39476,52,Male,Kathmandu
C50690,Customer_39477,50,Male,Pokhara
C83554,Customer_39478,38,Male,Biratnagar
C05851,Customer_39479,62,Female,Biratnagar
C54824,Customer_39480,31,Female,Kathmandu
C83721,Customer_39481,48,Male,Kathmandu
C71526,Customer_39482,39,Female,Lalitpur
C23887,Customer_39483,47,Male,Pokhara
C04337,Customer_39484,46,Female,Biratnagar
C43411,Customer_39485,53,Male,Pokhara
C18747,Customer_39486,59,Male,Kathmandu
C22179,Customer_39487,46,Male,Pokhara
C05652,Customer_39488,24,Male,Biratnagar
C41315,Customer_39489,49,Male,Lalitpur
C39970,Customer_39490,30,Male,Pokhara
C44139,Customer_39491,30,Male,Biratnagar
C37020,Customer_39492,31,Female,Lalitpur
C01523,Customer_39493,23,Female,Biratnagar
C81880,Customer_39494,33,Female,Pokhara
C71249,Customer_39495,58,Male,Lalitpur
C85659,Customer_39496,38,Male,Kathmandu
C67331,Customer_39497,61,Female,Pokhara
C16448,Customer_39498,33,Female,Kathmandu
C29371,Customer_39499,22,Female,Biratnagar
C86412,Customer_39500,41,Male,Kathmandu
C80770,Customer_39501,60,Female,Pokhara
C02529,Customer_39502,18,Male,Biratnagar
C70316,Customer_39503,27,Female,Pokhara
C95582,Customer_39504,60,Female,Kathmandu
C35448,Customer_39505,64,Female,Lalitpur
C69829,Customer_39506,52,Female,Pokhara
C20775,Customer_39507,48,Male,Lalitpur
C77968,Customer_39508,32,Female,Lalitpur
C06411,Customer_39509,28,Male,Lalitpur
C16625,Customer_39510,26,Male,Pokhara
C82273,Customer_39511,19,Male,Pokhara
C57511,Customer_39512,61,Male,Kathmandu
C80553,Customer_39513,47,Male,Pokhara
C55131,Customer_39514,33,Female,Biratnagar
C48358,Customer_39515,18,Female,Biratnagar
C64946,Customer_39516,23,Female,Pokhara
C24767,Customer_39517,63,Female,Pokhara
C60362,Customer_39518,28,Male,Biratnagar
C70915,Customer_39519,50,Female,Kathmandu
C74385,Customer_39520,34,Female,Lalitpur
C78449,Customer_39521,51,Female,Pokhara
C17903,Customer_39522,63,Male,Lalitpur
C71405,Customer_39523,57,Female,Pokhara
C60697,Customer_39524,42,Male,Pokhara
C81056,Customer_39525,39,Male,Pokhara
C97743,Customer_39526,43,Female,Pokhara
C07791,Customer_39527,44,Male,Kathmandu
C68593,Customer_39528,55,Female,Kathmandu
C32097,Customer_39529,26,Female,Lalitpur
C01906,Customer_39530,54,Female,Pokhara
C85445,Customer_39531,22,Male,Pokhara
C32745,Customer_39532,35,Female,Pokhara
C27432,Customer_39533,39,Female,Kathmandu
C39702,Customer_39534,63,Female,Lalitpur
C17660,Customer_39535,29,Female,Lalitpur
C62088,Customer_39536,61,Female,Pokhara
C64732,Customer_39537,39,Female,Biratnagar
C82490,Customer_39538,23,Male,Pokhara
C13926,Customer_39539,53,Male,Pokhara
C81840,Customer_39540,44,Male,Pokhara
C49685,Customer_39541,64,Female,Lalitpur
C55677,Customer_39542,32,Male,Biratnagar
C85734,Customer_39543,34,Female,Biratnagar
C09463,Customer_39544,20,Male,Biratnagar
C54603,Customer_39545,27,Male,Biratnagar
C37764,Customer_39546,42,Male,Biratnagar
C51868,Customer_39547,38,Female,Pokhara
C17278,Customer_39548,57,Male,Biratnagar
C14359,Customer_39549,26,Male,Biratnagar
C08370,Customer_39550,41,Female,Kathmandu
C35524,Customer_39551,49,Female,Pokhara
C26248,Customer_39552,20,Male,Pokhara
C31042,Customer_39553,50,Female,Biratnagar
C34781,Customer_39554,60,Male,Biratnagar
C91614,Customer_39555,62,Male,Lalitpur
C70177,Customer_39556,29,Female,Biratnagar
C91536,Customer_39557,46,Male,Pokhara
C17258,Customer_39558,38,Female,Biratnagar
C15941,Customer_39559,56,Male,Lalitpur
C31458,Customer_39560,51,Male,Kathmandu
C71046,Customer_39561,50,Female,Pokhara
C71524,Customer_39562,49,Male,Biratnagar
C24215,Customer_39563,37,Male,Kathmandu
C17642,Customer_39564,20,Female,Kathmandu
C40427,Customer_39565,21,Female,Kathmandu
C66933,Customer_39566,34,Female,Lalitpur
C05493,Customer_39567,34,Male,Pokhara
C90930,Customer_39568,36,Female,Lalitpur
C57318,Customer_39569,21,Female,Pokhara
C44511,Customer_39570,46,Female,Biratnagar
C58863,Customer_39571,34,Female,Biratnagar
C33656,Customer_39572,39,Female,Lalitpur
C50296,Customer_39573,19,Male,Biratnagar
C21870,Customer_39574,59,Male,Pokhara
C89527,Customer_39575,29,Male,Pokhara
C58792,Customer_39576,62,Male,Lalitpur
C14762,Customer_39577,28,Male,Lalitpur
C89870,Customer_39578,57,Male,Pokhara
C98738,Customer_39579,46,Female,Kathmandu
C94765,Customer_39580,37,Male,Kathmandu
C41629,Customer_39581,22,Female,Pokhara
C94847,Customer_39582,42,Female,Biratnagar
C52356,Customer_39583,51,Female,Kathmandu
C25906,Customer_39584,29,Female,Biratnagar
C95457,Customer_39585,45,Male,Pokhara
C47348,Customer_39586,51,Male,Biratnagar
C48572,Customer_39587,23,Male,Kathmandu
C28306,Customer_39588,36,Male,Biratnagar
C45738,Customer_39589,29,Female,Kathmandu
C94779,Customer_39590,42,Male,Kathmandu
C02079,Customer_39591,30,Female,Pokhara
C78582,Customer_39592,34,Male,Biratnagar
C79187,Customer_39593,29,Female,Kathmandu
C38999,Customer_39594,20,Male,Pokhara
C66284,Customer_39595,41,Male,Kathmandu
C14568,Customer_39596,25,Female,Pokhara
C62096,Customer_39597,53,Male,Kathmandu
C45428,Customer_39598,43,Male,Kathmandu
C60584,Customer_39599,62,Male,Lalitpur
C86184,Customer_39600,25,Female,Lalitpur
C11095,Customer_39601,49,Male,Pokhara
C57750,Customer_39602,49,Female,Pokhara
C95488,Customer_39603,18,Female,Pokhara
C46345,Customer_39604,20,Male,Biratnagar
C82362,Customer_39605,18,Male,Pokhara
C41803,Customer_39606,32,Female,Lalitpur
C77026,Customer_39607,37,Male,Pokhara
C66728,Customer_39608,20,Female,Pokhara
C26698,Customer_39609,32,Female,Kathmandu
C39365,Customer_39610,54,Female,Biratnagar
C00972,Customer_39611,38,Female,Pokhara
C70829,Customer_39612,59,Male,Lalitpur
C49240,Customer_39613,56,Male,Biratnagar
C19357,Customer_39614,40,Male,Pokhara
C46280,Customer_39615,57,Male,Biratnagar
C27921,Customer_39616,52,Female,Kathmandu
C99747,Customer_39617,35,Male,Biratnagar
C87357,Customer_39618,34,Female,Kathmandu
C18968,Customer_39619,48,Male,Pokhara
C99465,Customer_39620,43,Male,Lalitpur
C71823,Customer_39621,39,Female,Kathmandu
C24603,Customer_39622,62,Male,Biratnagar
C56577,Customer_39623,53,Male,Kathmandu
C35233,Customer_39624,52,Female,Lalitpur
C71617,Customer_39625,28,Female,Kathmandu
C68078,Customer_39626,44,Female,Pokhara
C22668,Customer_39627,51,Female,Pokhara
C91570,Customer_39628,35,Female,Kathmandu
C28489,Customer_39629,44,Female,Lalitpur
C40225,Customer_39630,21,Female,Biratnagar
