CustomerID,Segment,Region
C04688,Consumer,Europe
C04689,Consumer,US
C04690,Home Office,US
C04691,Corporate,Asia
C04692,Consumer,US
C04693,Home Office,Europe
C04694,Consumer,Asia
C04695,Home Office,US
C04696,Corporate,Europe
C04697,Corporate,Asia
C04698,Consumer,US
C04699,Home Office,US
C04700,Consumer,US
C04701,Home Office,US
C04702,Corporate,Asia
C04703,Home Office,Asia
C04704,Consumer,Asia
C04705,Corporate,US
C04706,Home Office,Europe
C04707,Consumer,US
C04708,Corporate,US
C04709,Consumer,Asia
C04710,Corporate,US
C04711,Corporate,Asia
C04712,Consumer,Asia
C04713,Home Office,US
C04714,Corporate,Asia
C04715,Home Office,Europe
C04716,Consumer,Asia
C04717,Home Office,Europe
C04718,Consumer,Asia
C04719,Corporate,US
C04720,Home Office,US
C04721,Corporate,Europe
C04722,Home Office,Europe
C04723,Corporate,US
C04724,Corporate,Europe
C04725,Consumer,US
C04726,Corporate,Europe
C04727,Consumer,Asia
C04728,Home Office,US
C04729,Home Office,Europe
C04730,Corporate,Europe
C04731,Consumer,Asia
C04732,Consumer,US
C04733,Home Office,Asia
C04734,Corporate,US
C04735,Consumer,Europe
C04736,Home Office,Europe
C04737,Corporate,Europe
C04738,Corporate,US
C04739,Home Office,Europe
C04740,Consumer,Asia
C04741,Consumer,Europe
C04742,Home Office,Europe
C04743,Consumer,US
C04744,Home Office,Europe
C04745,Home Office,Europe
C04746,Corporate,US
C04747,Home Office,Asia
C04748,Corporate,Asia
C04749,Consumer,Asia
C04750,Home Office,Asia
C04751,Home Office,US
C04752,Corporate,US
C04753,Corporate,Asia
C04754,Corporate,US
C04755,Consumer,Asia
C04756,Corporate,US
C04757,Corporate,Europe
C04758,Corporate,Asia
C04759,Corporate,US
C04760,Home Office,US
C04761,Consumer,US
C04762,Home Office,Asia
C04763,Home Office,Asia
C04764,Corporate,Europe
C04765,Home Office,Asia
C04766,Corporate,Asia
C04767,Corporate,Europe
C04768,Consumer,US
C04769,Corporate,US
C04770,Consumer,Asia
C04771,Consumer,Asia
C04772,Corporate,US
C04773,Corporate,Asia
C04774,Home Office,US
C04775,Home Office,Europe
C04776,Corporate,Asia
C04777,Consumer,Asia
C04778,Home Office,Europe
C04779,Consumer,Europe
C04780,Corporate,US
C04781,Consumer,Europe
C04782,Consumer,Europe
C04783,Consumer,Asia
C04784,Home Office,US
C04785,Home Office,US
C04786,Home Office,Asia
C04787,Consumer,US
C04788,Consumer,US
C04789,Consumer,Asia
C04790,Consumer,Europe
C04791,Home Office,US
C04792,Consumer,US
C04793,Home Office,US
C04794,Home Office,Europe
C04795,Corporate,Europe
C04796,Home Office,Asia
C04797,Corporate,US
C04798,Corporate,US
C04799,Consumer,Asia
C04800,Corporate,Europe
C04801,Corporate,Europe
C04802,Corporate,Asia
C04803,Corporate,Asia
C04804,Corporate,Asia
C04805,Home Office,Asia
C04806,Corporate,US
C04807,Home Office,US
C04808,Consumer,US
C04809,Home Office,US
C04810,Home Office,Asia
C04811,Home Office,Asia
C04812,Consumer,Asia
C04813,Corporate,Asia
C04814,Home Office,Europe
C04815,Home Office,Asia
C04816,Consumer,Europe
C04817,Corporate,US
C04818,Consumer,US
C04819,Home Office,US
C04820,Consumer,Europe
C04821,Corporate,Europe
C04822,Corporate,Europe
C04823,Home Office,US
C04824,Home Office,US
C04825,Home Office,Asia
C04826,Corporate,Europe
C04827,Consumer,Asia
C04828,Corporate,Europe
C04829,Home Office,US
C04830,Consumer,US
C04831,Corporate,US
C04832,Corporate,Asia
C04833,Home Office,Europe
C04834,Corporate,Asia
C04835,Home Office,Asia
C04836,Consumer,Asia
C04837,Consumer,Asia
C04838,Corporate,Asia
C04839,Corporate,Asia
C04840,Home Office,Asia
C04841,Consumer,US
C04842,Corporate,Asia
C04843,Home Office,Europe
C04844,Corporate,Europe
C04845,Corporate,Europe
C04846,Home Office,Asia
C04847,Corporate,Asia
C04848,Corporate,US
C04849,Consumer,Asia
C04850,Consumer,Asia
C04851,Home Office,US
C04852,Corporate,Europe
C04853,Home Office,Europe
C04854,Consumer,Europe
C04855,Corporate,Asia
C04856,Consumer,Europe
C04857,Consumer,US
C04858,Home Office,Asia
C04859,Consumer,US
C04860,Corporate,US
C04861,Consumer,US
C04862,Home Office,Asia
C04863,Corporate,Europe
C04864,Corporate,Europe
C04865,Corporate,US
C04866,Consumer,Asia
C04867,Consumer,US
C04868,Corporate,US
C04869,Corporate,Asia
C04870,Consumer,Asia
C04871,Corporate,US
C04872,Corporate,Asia
C04873,Consumer,Asia
C04874,Home Office,Asia
C04875,Home Office,Europe
C04876,Consumer,Asia
C04877,Corporate,Europe
C04878,Corporate,Asia
C04879,Corporate,Asia
C04880,Corporate,US
C04881,Home Office,Asia
C04882,Corporate,Europe
C04883,Consumer,Europe
C04884,Consumer,Europe
C04885,Consumer,Europe
C04886,Home Office,Asia
C04887,Corporate,US
C04888,Home Office,Europe
C04889,Corporate,Asia
C04890,Home Office,US
C04891,Home Office,Europe
C04892,Home Office,US
C04893,Home Office,Asia
C04894,Corporate,Asia
C04895,Home Office,US
C04896,Consumer,Asia
C04897,Consumer,Europe
C04898,Consumer,Europe
C04899,Home Office,Asia
C04900,Home Office,Asia
C04901,Corporate,Asia
C04902,Consumer,Europe
C04903,Corporate,US
C04904,Home Office,Europe
C04905,Corporate,Europe
C04906,Home Office,US
C04907,Home Office,US
C04908,Home Office,Europe
C04909,Consumer,Asia
C04910,Corporate,Europe
C04911,Home Office,Europe
C04912,Corporate,US
C04913,Corporate,Asia
C04914,Home Office,US
C04915,Corporate,Europe
C04916,Consumer,US
C04917,Home Office,Asia
C04918,Consumer,US
C04919,Consumer,Europe
C04920,Corporate,Europe
C04921,Corporate,Europe
C04922,Consumer,Europe
C04923,Consumer,Europe
C04924,Corporate,Asia
C04925,Consumer,US
C04926,Consumer,Europe
C04927,Corporate,US
C04928,Home Office,Europe
C04929,Consumer,US
C04930,Consumer,US
C04931,Consumer,Asia
C04932,Consumer,Asia
C04933,Home Office,US
C04934,Corporate,US
C04935,Home Office,Europe
C04936,Home Office,US
C04937,Consumer,Europe
C04938,Corporate,Asia
C04939,Corporate,Europe
C04940,Consumer,Asia
C04941,Corporate,Asia
C04942,Home Office,Europe
C04943,Home Office,Europe
C04944,Consumer,US
C04945,Home Office,US
C04946,Corporate,US
C04947,Home Office,Asia
C04948,Home Office,Europe
C04949,Corporate,Asia
C04950,Consumer,Europe
C04951,Consumer,Asia
C04952,Home Office,Asia
C04953,Corporate,Europe
C04954,Consumer,Asia
C04955,Consumer,Europe
C04956,Corporate,Asia
C04957,Home Office,US
C04958,Corporate,Asia
C04959,Home Office,Asia
C04960,Consumer,US
C04961,Corporate,Asia
C04962,Consumer,Asia
C04963,Consumer,Asia
C04964,Corporate,US
C04965,Home Office,US
C04966,Home Office,Europe
C04967,Home Office,US
C04968,Consumer,Asia
C04969,Home Office,Europe
C04970,Consumer,Europe
C04971,Consumer,US
C04972,Consumer,Europe
C04973,Corporate,Asia
C04974,Consumer,Asia
C04975,Home Office,US
C04976,Corporate,Asia
C04977,Home Office,US
C04978,Corporate,Asia
C04979,Home Office,Asia
C04980,Corporate,Asia
C04981,Corporate,Asia
C04982,Consumer,Asia
C04983,Home Office,Europe
C04984,Consumer,US
C04985,Home Office,Asia
C04986,Corporate,US
C04987,Corporate,Europe
C04988,Home Office,Asia
C04989,Consumer,US
C04990,Consumer,US
C04991,Corporate,Asia
C04992,Consumer,US
C04993,Home Office,Asia
C04994,Consumer,US
C04995,Consumer,US
C04996,Corporate,Europe
C04997,Consumer,US
C04998,Home Office,Europe
C04999,Consumer,Asia
C05000,Home Office,Asia
C05001,Consumer,US
C05002,Corporate,US
C05003,Corporate,Europe
C05004,Home Office,US
C05005,Corporate,US
C05006,Home Office,Asia
C05007,Corporate,Asia
C05008,Corporate,Asia
C05009,Corporate,Europe
C05010,Corporate,Europe
C05011,Consumer,Asia
C05012,Corporate,US
C05013,Home Office,Europe
C05014,Consumer,Europe
C05015,Consumer,Asia
C05016,Home Office,US
C05017,Consumer,Asia
C05018,Home Office,Europe
C05019,Corporate,Asia
C05020,Corporate,Asia
C05021,Corporate,Asia
C05022,Home Office,Europe
C05023,Home Office,Europe
C05024,Home Office,Europe
C05025,Home Office,US
C05026,Home Office,US
C05027,Corporate,US
C05028,Home Office,US
C05029,Home Office,Europe
C05030,Corporate,US
C05031,Corporate,US
C05032,Home Office,Asia
C05033,Home Office,Europe
C05034,Consumer,US
C05035,Corporate,US
C05036,Home Office,Asia
C05037,Home Office,Europe
C05038,Home Office,Europe
C05039,Home Office,Asia
C05040,Corporate,US
C05041,Consumer,Europe
C05042,Home Office,Asia
C05043,Consumer,Asia
C05044,Corporate,Europe
C05045,Corporate,Asia
C05046,Home Office,Asia
C05047,Corporate,US
C05048,Home Office,US
C05049,Home Office,US
C05050,Home Office,Europe
C05051,Home Office,Europe
C05052,Consumer,Asia
C05053,Home Office,US
C05054,Consumer,Europe
C05055,Corporate,Europe
C05056,Home Office,Asia
C05057,Consumer,Europe
C05058,Corporate,Asia
C05059,Home Office,US
C05060,Consumer,Europe
C05061,Consumer,Europe
C05062,Corporate,Asia
C05063,Corporate,Europe
C05064,Consumer,Asia
C05065,Consumer,Europe
C05066,Corporate,Asia
C05067,Corporate,Asia
C05068,Corporate,Asia
C05069,Consumer,Asia
C05070,Consumer,US
C05071,Corporate,Europe
C05072,Corporate,Asia
C05073,Corporate,Europe
C05074,Corporate,Europe
C05075,Home Office,US
C05076,Consumer,US
C05077,Corporate,Asia
C05078,Home Office,Asia
C05079,Consumer,Asia
C05080,Consumer,US
C05081,Corporate,Asia
C05082,Consumer,Asia
C05083,Corporate,Europe
C05084,Home Office,Asia
C05085,Consumer,Asia
C05086,Consumer,Europe
C05087,Consumer,Asia
C05088,Consumer,Europe
C05089,Corporate,Asia
C05090,Home Office,US
C05091,Corporate,Europe
C05092,Consumer,US
C05093,Corporate,US
C05094,Consumer,Europe
C05095,Consumer,Asia
C05096,Home Office,Asia
C05097,Corporate,US
C05098,Home Office,Europe
C05099,Corporate,Asia
C05100,Consumer,US
C05101,Corporate,Europe
C05102,Corporate,Europe
C05103,Consumer,US
C05104,Corporate,Asia
C05105,Corporate,Europe
C05106,Corporate,US
C05107,Corporate,US
C05108,Home Office,Europe
C05109,Consumer,US
C05110,Home Office,Asia
C05111,Corporate,Europe
C05112,Corporate,Europe
C05113,Home Office,Asia
C05114,Home Office,US
C05115,Home Office,Asia
C05116,Consumer,Europe
C05117,Home Office,Asia
C05118,Consumer,Europe
C05119,Corporate,Europe
C05120,Corporate,Asia
C05121,Consumer,Asia
C05122,Home Office,US
C05123,Corporate,Europe
C05124,Home Office,Europe
C05125,Home Office,US
C05126,Corporate,Europe
C05127,Consumer,US
C05128,Home Office,Asia
C05129,Consumer,Asia
C05130,Home Office,Europe
C05131,Home Office,Asia
C05132,Consumer,Europe
C05133,Consumer,Europe
C05134,Home Office,Europe
C05135,Corporate,US
C05136,Consumer,Asia
C05137,Home Office,Europe
C05138,Home Office,US
C05139,Home Office,US
C05140,Corporate,US
C05141,Corporate,Asia
C05142,Home Office,Asia
C05143,Corporate,US
C05144,Consumer,US
C05145,Corporate,Asia
C05146,Corporate,US
C05147,Corporate,Asia
C05148,Consumer,Europe
C05149,Corporate,Asia
C05150,Consumer,US
C05151,Home Office,US
C05152,Corporate,Europe
C05153,Corporate,US
C05154,Corporate,Europe
C05155,Home Office,US
C05156,Consumer,Europe
C05157,Home Office,Asia
C05158,Corporate,Asia
C05159,Consumer,Europe
C05160,Home Office,US
C05161,Consumer,Europe
C05162,Corporate,Asia
C05163,Consumer,US
C05164,Home Office,Asia
C05165,Consumer,Asia
C05166,Home Office,Asia
C05167,Consumer,Asia
C05168,Consumer,Europe
C05169,Corporate,US
C05170,Consumer,US
C05171,Consumer,Asia
C05172,Home Office,Europe
C05173,Consumer,Europe
C05174,Consumer,Europe
C05175,Corporate,US
C05176,Consumer,US
C05177,Corporate,US
C05178,Consumer,Europe
C05179,Home Office,US
C05180,Consumer,Europe
C05181,Consumer,Europe
C05182,Consumer,US
C05183,Home Office,US
C05184,Consumer,Asia
C05185,Corporate,Europe
C05186,Consumer,Europe
C05187,Consumer,Europe
C05188,Consumer,Asia
C05189,Home Office,Asia
C05190,Home Office,US
C05191,Corporate,US
C05192,Home Office,Asia
C05193,Consumer,Asia
C05194,Corporate,Europe
C05195,Consumer,Asia
C05196,Corporate,US
C05197,Corporate,Asia
C05198,Corporate,US
C05199,Home Office,US
C05200,Home Office,Europe
C05201,Consumer,US
C05202,Consumer,Asia
C05203,Home Office,US
C05204,Corporate,Europe
C05205,Consumer,US
C05206,Consumer,Asia
C05207,Corporate,US
C05208,Consumer,US
C05209,Home Office,Europe
C05210,Home Office,Europe
C05211,Consumer,US
C05212,Corporate,Asia
C05213,Consumer,Europe
C05214,Consumer,US
C05215,Home Office,Asia
C05216,Home Office,US
C05217,Corporate,Asia
C05218,Corporate,Asia
C05219,Home Office,Asia
C05220,Home Office,Asia
C05221,Home Office,Europe
C05222,Corporate,Europe
C05223,Corporate,US
C05224,Home Office,Europe
C05225,Corporate,Asia
C05226,Consumer,Asia
C05227,Corporate,US
C05228,Home Office,Asia
C05229,Corporate,Europe
C05230,Home Office,Asia
C05231,Home Office,Europe
C05232,Corporate,US
C05233,Home Office,US
C05234,Home Office,US
C05235,Consumer,Europe
C05236,Home Office,US
C05237,Consumer,US
C05238,Home Office,Europe
C05239,Home Office,Europe
C05240,Corporate,Europe
C05241,Consumer,Europe
C05242,Consumer,Asia
C05243,Home Office,US
C05244,Corporate,Asia
C05245,Consumer,Europe
C05246,Home Office,Asia
C05247,Corporate,Europe
C05248,Consumer,Europe
C05249,Corporate,Asia
C05250,Corporate,Europe
C05251,Consumer,Europe
C05252,Consumer,Asia
C05253,Consumer,Europe
C05254,Consumer,US
C05255,Home Office,Europe
C05256,Corporate,US
C05257,Home Office,Asia
C05258,Home Office,Asia
C05259,Corporate,Asia
C05260,Home Office,US
C05261,Consumer,Europe
C05262,Home Office,Europe
C05263,Corporate,Europe
C05264,Consumer,Europe
C05265,Corporate,US
C05266,Home Office,US
C05267,Corporate,Asia
C05268,Home Office,Asia
C05269,Consumer,Asia
C05270,Corporate,US
C05271,Corporate,Europe
C05272,Home Office,Asia
C05273,Home Office,US
C05274,Corporate,US
C05275,Home Office,US
C05276,Corporate,Europe
C05277,Home Office,US
C05278,Corporate,US
C05279,Corporate,Europe
C05280,Consumer,Europe
C05281,Home Office,Asia
C05282,Consumer,Asia
C05283,Consumer,US
C05284,Corporate,Europe
C05285,Corporate,Asia
C05286,Home Office,Asia
C05287,Corporate,Asia
C05288,Home Office,Asia
C05289,Home Office,Europe
C05290,Corporate,US
C05291,Corporate,Asia
C05292,Home Office,US
C05293,Home Office,US
C05294,Consumer,Europe
C05295,Corporate,Asia
C05296,Home Office,Asia
C05297,Corporate,US
C05298,Consumer,Europe
C05299,Corporate,Asia
C05300,Consumer,US
C05301,Home Office,US
C05302,Corporate,US
C05303,Consumer,Asia
C05304,Home Office,Europe
C05305,Corporate,US
C05306,Consumer,Europe
C05307,Consumer,Europe
C05308,Corporate,US
C05309,Corporate,US
C05310,Corporate,Europe
C05311,Corporate,US
C05312,Consumer,Asia
C05313,Home Office,US
C05314,Consumer,US
C05315,Home Office,Europe
C05316,Home Office,Asia
C05317,Corporate,Europe
C05318,Corporate,Asia
C05319,Corporate,Asia
C05320,Corporate,Europe
C05321,Corporate,Asia
C05322,Consumer,Asia
C05323,Home Office,US
C05324,Home Office,Asia
C05325,Consumer,US
C05326,Consumer,US
C05327,Consumer,Europe
C05328,Consumer,US
C05329,Home Office,Asia
C05330,Home Office,Europe
C05331,Home Office,Asia
C05332,Corporate,US
C05333,Home Office,Europe
C05334,Home Office,Europe
C05335,Consumer,US
C05336,Home Office,Europe
C05337,Home Office,Europe
C05338,Corporate,Europe
C05339,Home Office,Asia
C05340,Consumer,US
C05341,Consumer,US
C05342,Corporate,US
C05343,Consumer,Europe
C05344,Home Office,Asia
C05345,Consumer,US
C05346,Consumer,US
C05347,Consumer,Europe
C05348,Corporate,US
C05349,Consumer,Asia
C05350,Consumer,Europe
C05351,Home Office,Asia
C05352,Home Office,Asia
C05353,Home Office,Asia
C05354,Home Office,US
C05355,Home Office,US
C05356,Home Office,US
C05357,Consumer,US
C05358,Home Office,US
C05359,Home Office,Europe
C05360,Home Office,Asia
C05361,Consumer,Asia
C05362,Home Office,Asia
C05363,Home Office,US
C05364,Home Office,US
C05365,Corporate,Asia
C05366,Home Office,Europe
C05367,Corporate,Europe
C05368,Home Office,US
C05369,Corporate,Asia
C05370,Home Office,Europe
C05371,Corporate,US
C05372,Corporate,Europe
C05373,Corporate,US
C05374,Home Office,Europe
C05375,Consumer,Europe
C05376,Corporate,US
C05377,Consumer,US
C05378,Home Office,Europe
C05379,Consumer,Europe
C05380,Consumer,Asia
C05381,Corporate,Europe
C05382,Corporate,US
C05383,Corporate,US
C05384,Corporate,US
C05385,Corporate,Asia
C05386,Home Office,Asia
C05387,Corporate,Asia
C05388,Home Office,US
C05389,Corporate,Europe
C05390,Consumer,US
C05391,Consumer,Europe
C05392,Consumer,US
C05393,Corporate,Europe
C05394,Home Office,US
C05395,Consumer,Asia
C05396,Corporate,Asia
C05397,Home Office,US
C05398,Consumer,Asia
C05399,Consumer,Asia
C05400,Consumer,Asia
C05401,Home Office,US
C05402,Home Office,US
C05403,Consumer,US
C05404,Home Office,Asia
C05405,Consumer,Europe
C05406,Home Office,Asia
C05407,Home Office,Asia
C05408,Home Office,Asia
C05409,Home Office,Europe
C05410,Home Office,Europe
C05411,Home Office,US
C05412,Home Office,Asia
C05413,Corporate,US
C05414,Corporate,US
C05415,Consumer,Europe
C05416,Home Office,US
C05417,Home Office,Asia
C05418,Consumer,Europe
C05419,Corporate,US
C05420,Consumer,US
C05421,Home Office,US
C05422,Corporate,Europe
C05423,Consumer,Europe
C05424,Home Office,US
C05425,Consumer,Asia
C05426,Home Office,US
C05427,Corporate,US
C05428,Home Office,Europe
C05429,Consumer,Europe
C05430,Home Office,Europe
C05431,Consumer,US
C05432,Corporate,US
C05433,Home Office,Asia
C05434,Corporate,Asia
C05435,Consumer,Asia
C05436,Corporate,Asia
C05437,Home Office,Asia
C05438,Corporate,Europe
C05439,Consumer,Asia
C05440,Corporate,Europe
C05441,Consumer,US
C05442,Home Office,Europe
C05443,Home Office,US
C05444,Home Office,Europe
C05445,Corporate,Asia
C05446,Consumer,Europe
C05447,Corporate,Asia
C05448,Home Office,Asia
C05449,Consumer,Asia
C05450,Corporate,Europe
C05451,Consumer,Europe
C05452,Home Office,US
C05453,Home Office,Asia
C05454,Consumer,Asia
C05455,Consumer,Europe
C05456,Home Office,US
C05457,Consumer,Asia
C05458,Home Office,Asia
C05459,Corporate,Europe
C05460,Consumer,Europe
C05461,Consumer,Asia
C05462,Home Office,US
C05463,Corporate,Europe
C05464,Corporate,Europe
C05465,Home Office,US
C05466,Consumer,Asia
C05467,Home Office,Asia
C05468,Corporate,Asia
C05469,Corporate,Europe
C05470,Home Office,Asia
C05471,Home Office,Asia
C05472,Consumer,Europe
C05473,Corporate,Asia
C05474,Consumer,Europe
C05475,Consumer,Asia
C05476,Home Office,Europe
C05477,Home Office,Asia
C05478,Home Office,Europe
C05479,Consumer,Europe
C05480,Corporate,US
C05481,Consumer,Europe
C05482,Home Office,US
C05483,Home Office,Europe
C05484,Home Office,Asia
C05485,Consumer,Asia
C05486,Corporate,Asia
C05487,Consumer,Asia
C05488,Consumer,Europe
C05489,Consumer,US
C05490,Corporate,US
C05491,Corporate,Asia
C05492,Consumer,Asia
C05493,Home Office,Europe
C05494,Consumer,Europe
C05495,Consumer,US
C05496,Consumer,US
C05497,Home Office,Asia
C05498,Home Office,Europe
C05499,Home Office,Asia
C05500,Corporate,Asia
C05501,Consumer,Europe
C05502,Home Office,Europe
C05503,Corporate,Europe
C05504,Home Office,US
C05505,Home Office,Europe
C05506,Consumer,US
C05507,Consumer,Europe
C05508,Home Office,Asia
C05509,Consumer,Asia
C05510,Consumer,Asia
C05511,Consumer,Europe
C05512,Consumer,Europe
C05513,Consumer,US
C05514,Home Office,Asia
C05515,Corporate,Europe
C05516,Consumer,US
C05517,Home Office,US
C05518,Corporate,Europe
C05519,Home Office,US
C05520,Home Office,Asia
C05521,Consumer,Europe
C05522,Home Office,Asia
C05523,Corporate,Europe
C05524,Consumer,Asia
C05525,Consumer,Asia
C05526,Home Office,US
C05527,Home Office,Europe
C05528,Corporate,Europe
C05529,Home Office,Europe
C05530,Consumer,Europe
C05531,Home Office,US
C05532,Home Office,US
C05533,Consumer,Europe
C05534,Corporate,US
C05535,Home Office,US
C05536,Corporate,Europe
C05537,Consumer,Europe
C05538,Corporate,US
C05539,Corporate,Europe
C05540,Home Office,Asia
C05541,Home Office,US
C05542,Home Office,Asia
C05543,Corporate,Asia
C05544,Corporate,Europe
C05545,Consumer,Europe
C05546,Consumer,US
C05547,Consumer,Europe
C05548,Home Office,US
C05549,Home Office,Europe
C05550,Consumer,US
C05551,Home Office,Europe
C05552,Consumer,Asia
C05553,Home Office,US
C05554,Corporate,Europe
C05555,Home Office,Asia
C05556,Home Office,US
C05557,Consumer,US
C05558,Consumer,Europe
C05559,Home Office,US
C05560,Corporate,Asia
C05561,Home Office,Europe
C05562,Consumer,US
C05563,Consumer,Europe
C05564,Consumer,Europe
C05565,Corporate,Asia
C05566,Home Office,Europe
C05567,Home Office,US
C05568,Home Office,Europe
C05569,Consumer,Europe
C05570,Corporate,Asia
C05571,Home Office,Europe
C05572,Consumer,Asia
C05573,Home Office,Asia
C05574,Corporate,Europe
C05575,Consumer,Europe
C05576,Corporate,Asia
C05577,Corporate,US
C05578,Corporate,US
C05579,Home Office,Europe
C05580,Home Office,US
C05581,Corporate,Asia
C05582,Corporate,Asia
C05583,Corporate,Europe
C05584,Consumer,US
C05585,Home Office,Asia
C05586,Consumer,Europe
C05587,Home Office,US
C05588,Home Office,Europe
C05589,Corporate,Asia
C05590,Consumer,Europe
C05591,Corporate,Asia
C05592,Corporate,Europe
C05593,Consumer,Europe
C05594,Consumer,US
C05595,Consumer,Asia
C05596,Home Office,Europe
C05597,Corporate,US
C05598,Consumer,Europe
C05599,Corporate,Asia
C05600,Home Office,Europe
C05601,Home Office,Asia
C05602,Corporate,Asia
C05603,Corporate,Asia
C05604,Consumer,Asia
C05605,Home Office,Europe
C05606,Home Office,Europe
C05607,Consumer,Europe
C05608,Home Office,US
C05609,Consumer,US
C05610,Home Office,Europe
C05611,Corporate,Asia
C05612,Home Office,US
C05613,Home Office,US
C05614,Corporate,Europe
C05615,Corporate,Europe
C05616,Corporate,US
C05617,Home Office,Asia
C05618,Corporate,US
C05619,Home Office,Asia
C05620,Home Office,Asia
C05621,Home Office,Asia
C05622,Corporate,Europe
C05623,Consumer,Europe
C05624,Home Office,Asia
C05625,Consumer,Asia
C05626,Consumer,US
C05627,Corporate,Asia
C05628,Home Office,Europe
C05629,Consumer,US
C05630,Consumer,Europe
C05631,Consumer,Asia
C05632,Consumer,Europe
C05633,Home Office,Asia
C05634,Consumer,US
C05635,Consumer,US
C05636,Home Office,US
C05637,Home Office,US
C05638,Home Office,Europe
C05639,Home Office,Asia
C05640,Home Office,Asia
C05641,Home Office,Europe
C05642,Home Office,Asia
C05643,Consumer,Europe
C05644,Corporate,US
C05645,Home Office,Europe
C05646,Consumer,US
C05647,Home Office,US
C05648,Consumer,Europe
C05649,Corporate,Asia
C05650,Home Office,Europe
C05651,Corporate,Asia
C05652,Consumer,US
C05653,Consumer,Europe
C05654,Corporate,Europe
C05655,Corporate,Europe
C05656,Corporate,US
C05657,Consumer,Asia
C05658,Corporate,US
C05659,Home Office,Asia
C05660,Home Office,Asia
C05661,Home Office,Europe
C05662,Corporate,Asia
C05663,Corporate,Asia
C05664,Consumer,US
C05665,Home Office,Europe
C05666,Home Office,Europe
C05667,Corporate,Asia
C05668,Home Office,US
C05669,Corporate,Asia
C05670,Home Office,Europe
C05671,Consumer,Asia
C05672,Consumer,US
C05673,Home Office,Europe
C05674,Home Office,Europe
C05675,Corporate,US
C05676,Home Office,Europe
C05677,Consumer,US
C05678,Home Office,Asia
C05679,Home Office,US
C05680,Corporate,Asia
C05681,Consumer,Europe
C05682,Home Office,Asia
C05683,Corporate,Europe
C05684,Corporate,Asia
C05685,Home Office,US
C05686,Home Office,Europe
C05687,Corporate,Asia
C05688,Corporate,Asia
C05689,Consumer,US
C05690,Home Office,Europe
C05691,Consumer,US
C05692,Corporate,Europe
C05693,Consumer,US
C05694,Home Office,US
C05695,Corporate,US
C05696,Corporate,Europe
C05697,Consumer,Asia
C05698,Consumer,Asia
C05699,Consumer,Europe
C05700,Corporate,Asia
C05701,Home Office,US
C05702,Consumer,Asia
C05703,Home Office,Asia
C05704,Corporate,US
C05705,Consumer,US
C05706,Home Office,Europe
C05707,Corporate,US
C05708,Consumer,Europe
C05709,Home Office,Asia
C05710,Home Office,Europe
C05711,Home Office,US
C05712,Corporate,US
C05713,Home Office,Asia
C05714,Corporate,Asia
C05715,Consumer,US
C05716,Corporate,Europe
C05717,Consumer,Europe
C05718,Corporate,US
C05719,Corporate,Asia
C05720,Corporate,Asia
C05721,Consumer,Europe
C05722,Corporate,Asia
C05723,Home Office,US
C05724,Corporate,US
C05725,Corporate,Asia
C05726,Home Office,Asia
C05727,Corporate,Europe
C05728,Home Office,Europe
C05729,Corporate,Europe
C05730,Corporate,Asia
C05731,Home Office,US
C05732,Consumer,Europe
C05733,Home Office,Europe
C05734,Corporate,US
C05735,Consumer,Asia
C05736,Consumer,Europe
C05737,Home Office,Asia
C05738,Home Office,Europe
C05739,Home Office,Asia
C05740,Corporate,Asia
C05741,Home Office,Asia
C05742,Corporate,Europe
C05743,Corporate,US
C05744,Corporate,Europe
C05745,Corporate,Asia
C05746,Home Office,US
C05747,Home Office,US
C05748,Home Office,Europe
C05749,Consumer,US
C05750,Home Office,Asia
C05751,Corporate,Asia
C05752,Consumer,Europe
C05753,Corporate,Asia
C05754,Home Office,Europe
C05755,Home Office,US
C05756,Corporate,Asia
C05757,Consumer,Asia
C05758,Corporate,US
C05759,Corporate,US
C05760,Home Office,Asia
C05761,Corporate,US
C05762,Corporate,US
C05763,Corporate,Asia
C05764,Consumer,Asia
C05765,Home Office,Asia
C05766,Consumer,Asia
C05767,Corporate,Asia
C05768,Corporate,US
C05769,Consumer,Asia
C05770,Consumer,US
C05771,Home Office,Europe
C05772,Home Office,US
C05773,Consumer,US
C05774,Home Office,Asia
C05775,Corporate,Europe
C05776,Corporate,US
C05777,Consumer,US
C05778,Corporate,Europe
C05779,Home Office,Asia
C05780,Corporate,Asia
C05781,Corporate,US
C05782,Consumer,US
C05783,Home Office,Asia
C05784,Home Office,Asia
C05785,Home Office,US
C05786,Consumer,Europe
C05787,Consumer,Europe
C05788,Corporate,Europe
C05789,Consumer,Asia
C05790,Consumer,Europe
C05791,Corporate,Europe
C05792,Home Office,US
C05793,Home Office,Europe
C05794,Home Office,US
C05795,Consumer,Asia
C05796,Consumer,Asia
C05797,Corporate,Europe
C05798,Consumer,Asia
C05799,Home Office,Europe
C05800,Home Office,Asia
C05801,Consumer,US
C05802,Corporate,Europe
C05803,Consumer,US
C05804,Home Office,Europe
C05805,Home Office,US
C05806,Corporate,Europe
C05807,Home Office,US
C05808,Corporate,US
C05809,Home Office,US
C05810,Home Office,US
C05811,Consumer,Asia
C05812,Consumer,Europe
C05813,Corporate,Europe
C05814,Home Office,Asia
C05815,Consumer,Asia
C05816,Consumer,US
C05817,Consumer,Europe
C05818,Corporate,Europe
C05819,Corporate,Europe
